,match_date,competition_name,competition_category,player_name,opponent_name,winner_flag,aces,breakpoints_won,double_faults,first_serve_points_won,first_serve_successful,games_won,max_games_in_a_row,max_points_in_a_row,points_won,points_spread,second_serve_points_won,second_serve_successful,service_games_won,service_points_lost,service_points_won,tiebreaks_won,total_breakpoints,first_serve_win_perc,second_serve_win_perc,breakpoint_conversion_perc,Month
439,2026-01-06,"WTA Brisbane, Australia Women Singles",WTA,"Zhang, Shuai","Rybakina, Elena",0,3,2,0,31,51,8,3,4,55,-15,9,21,6,28,35,0,7,60.78431372549019,42.857142857142854,28.57142857142857,January 2026
440,2026-01-06,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Shang, Juncheng","Comesana, Francisco",1,6,2,0,30,39,12,3,4,57,4,12,19,8,16,42,0,5,76.92307692307692,63.1578947368421,40.0,January 2026
441,2026-01-06,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Comesana, Francisco","Shang, Juncheng",0,7,0,2,27,38,8,2,5,53,-4,10,13,8,15,37,0,1,71.05263157894737,66.66666666666666,0.0,January 2026
442,2026-01-06,United Cup,United Cup,de Minaur A / Hunter S,Svrcina D / Skoch M,1,0,4,3,29,41,12,3,10,52,11,3,6,8,18,32,0,6,70.73170731707317,33.33333333333333,66.66666666666666,January 2026
443,2026-01-06,United Cup,United Cup,Svrcina D / Skoch M,de Minaur A / Hunter S,0,0,1,3,17,27,5,1,4,41,-11,6,13,4,20,23,0,5,62.96296296296296,37.5,20.0,January 2026
444,2026-01-06,"WTA Brisbane, Australia Women Singles",WTA,"Bouzkova, Marie","Badosa, Paula",0,3,2,8,45,75,13,3,7,106,-10,20,35,10,52,65,1,8,60.0,46.51162790697674,25.0,January 2026
445,2026-01-06,"WTA Brisbane, Australia Women Singles",WTA,"Badosa, Paula","Bouzkova, Marie",1,8,5,13,48,66,18,5,6,116,10,16,28,13,41,64,0,18,72.72727272727273,39.02439024390244,27.77777777777778,January 2026
446,2026-01-06,"WTA Auckland, New Zealand Women Singles",WTA,"Jovic, Iva","Bejlek, Sara",1,2,6,2,28,47,13,3,9,78,15,9,17,6,29,37,1,10,59.57446808510638,47.368421052631575,60.0,January 2026
447,2026-01-06,"WTA Auckland, New Zealand Women Singles",WTA,"Bejlek, Sara","Jovic, Iva",0,1,5,3,24,43,10,3,6,63,-15,10,29,5,41,34,0,10,55.81395348837209,31.25,50.0,January 2026
448,2026-01-06,United Cup,United Cup,"Hurkacz, Hubert","Griekspoor, Tallon",1,21,1,0,37,41,13,3,7,68,22,11,14,11,7,48,1,1,90.2439024390244,78.57142857142857,100.0,January 2026
449,2026-01-06,United Cup,United Cup,"Griekspoor, Tallon","Hurkacz, Hubert",0,4,0,0,26,39,9,1,4,46,-22,13,20,9,20,39,0,0,66.66666666666667,65.0,,January 2026
450,2026-01-06,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Liang, En-Shuo","Snigur, Daria",0,0,4,1,9,10,6,2,5,53,-14,4,12,2,10,13,0,6,90.0,30.76923076923077,66.66666666666666,January 2026
451,2026-01-06,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Snigur, Daria","Liang, En-Shuo",1,2,7,0,3,6,12,7,10,67,14,4,9,5,8,7,0,14,50.0,44.44444444444444,50.0,January 2026
452,2026-01-06,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Waltert, Simona","Vidmanova, Darja",1,2,6,9,53,91,16,5,8,105,0,1,4,10,42,54,0,16,58.24175824175824,7.6923076923076925,37.5,January 2026
453,2026-01-06,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Vidmanova, Darja","Waltert, Simona",0,5,5,6,61,109,14,3,7,105,0,2,4,9,51,63,0,13,55.96330275229358,20.0,38.46153846153847,January 2026
454,2026-01-07,"WTA Auckland, New Zealand Women Singles",WTA,"Kraus, Sinja","Jones, Francesca",0,8,4,6,25,37,11,7,6,76,-7,14,30,7,34,39,0,13,67.56756756756756,38.88888888888889,30.76923076923077,January 2026
455,2026-01-07,"WTA Auckland, New Zealand Women Singles",WTA,"Jones, Francesca","Kraus, Sinja",1,1,5,3,37,56,13,5,6,83,7,12,27,8,37,49,0,8,66.07142857142857,40.0,62.5,January 2026
456,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Michelsen, Alex","Tien, Learner",1,4,3,1,28,34,12,4,6,63,13,10,18,9,15,38,0,9,82.3529411764706,52.63157894736842,33.33333333333333,January 2026
457,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Tien, Learner","Michelsen, Alex",0,8,0,8,22,34,6,1,5,50,-13,13,18,6,25,35,0,1,64.70588235294117,50.0,0.0,January 2026
458,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Fernandez, Leylah","Yastremska, Dayana",0,0,0,7,14,29,3,1,5,28,-28,5,7,3,23,19,0,3,48.275862068965516,35.714285714285715,0.0,January 2026
459,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Yastremska, Dayana","Fernandez, Leylah",1,1,4,0,23,28,12,5,7,56,28,10,14,8,9,33,0,10,82.14285714285714,71.42857142857143,40.0,January 2026
460,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Kalinskaya, Anna","Pegula, Jessica",0,2,4,3,37,62,12,5,6,83,0,10,21,8,32,47,0,9,59.67741935483871,41.66666666666667,44.44444444444444,January 2026
461,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Pegula, Jessica","Kalinskaya, Anna",1,6,5,3,32,60,14,4,6,83,0,16,35,9,36,48,0,11,53.333333333333336,42.10526315789473,45.45454545454545,January 2026
462,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Gorgodze, Ekaterine","Uchijima, Moyuka",1,4,5,2,25,40,12,7,6,63,14,10,16,7,23,35,0,14,62.5,55.55555555555556,35.714285714285715,January 2026
463,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Uchijima, Moyuka","Gorgodze, Ekaterine",0,3,2,3,21,33,5,3,7,49,-14,5,18,3,28,26,0,8,63.63636363636363,23.809523809523807,25.0,January 2026
464,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Iatcenko, Polina","Garland, Joanna",0,3,0,1,11,17,3,1,3,17,-4,2,2,3,6,13,0,0,64.70588235294117,66.66666666666666,,January 2026
465,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Garland, Joanna","Iatcenko, Polina",1,1,0,1,11,13,3,1,4,21,4,4,6,3,4,15,0,0,84.61538461538461,57.14285714285714,,January 2026
466,2026-01-07,United Cup,United Cup,"Swiatek, Iga","Lamens, Suzan",1,3,4,0,26,31,12,5,6,57,22,10,15,8,10,36,0,7,83.87096774193549,66.66666666666666,57.14285714285714,January 2026
467,2026-01-07,United Cup,United Cup,"Lamens, Suzan","Swiatek, Iga",0,0,1,5,20,32,5,2,4,35,-22,5,9,4,21,25,0,1,62.5,35.714285714285715,100.0,January 2026
468,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Radivojevic, Lola","Kudermetova, Polina",0,7,0,4,25,33,9,1,5,64,-11,15,22,9,19,40,0,6,75.75757575757575,57.692307692307686,0.0,January 2026
469,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Kudermetova, Polina","Radivojevic, Lola",1,5,1,5,36,47,13,3,6,75,11,20,28,11,24,56,1,3,76.59574468085107,60.60606060606061,33.33333333333333,January 2026
470,2026-01-07,United Cup,United Cup,"Gauff, Coco","Sakkari, Maria",1,1,4,6,29,38,12,5,6,64,19,9,12,8,18,38,0,7,76.3157894736842,50.0,57.14285714285714,January 2026
471,2026-01-07,United Cup,United Cup,"Sakkari, Maria","Gauff, Coco",0,0,1,1,19,36,5,3,4,45,-19,8,16,4,26,27,0,1,52.77777777777778,47.05882352941176,100.0,January 2026
472,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Tauson, Clara","Sasnovich, Aliaksandra",0,3,0,4,28,49,5,1,4,44,-19,1,3,5,27,29,0,1,57.142857142857146,14.285714285714285,0.0,January 2026
473,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Sasnovich, Aliaksandra","Tauson, Clara",1,2,4,2,31,37,12,4,9,63,19,5,12,8,15,36,0,11,83.78378378378379,35.714285714285715,36.36363636363637,January 2026
474,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Zidansek, Tamara","Tararudee, Lanlana",1,1,3,8,40,59,15,3,6,94,-2,20,39,11,45,60,1,4,67.79661016949153,42.5531914893617,75.0,January 2026
475,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Tararudee, Lanlana","Zidansek, Tamara",0,7,4,7,23,28,15,5,6,96,2,28,50,11,34,51,0,8,82.14285714285714,49.122807017543856,50.0,January 2026
476,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Jones, Emerson","Samsonova, Liudmila",0,2,2,4,16,28,5,3,5,40,-17,5,18,3,29,21,0,3,57.142857142857146,22.727272727272727,66.66666666666666,January 2026
477,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Samsonova, Liudmila","Jones, Emerson",1,3,6,0,20,32,12,8,13,57,17,8,15,6,19,28,0,8,62.5,53.333333333333336,75.0,January 2026
478,2026-01-07,United Cup,United Cup,Zielinski J / Kawa K,Pel D / Schuurs D,1,1,0,0,1,2,1,1,2,4,2,3,4,1,2,4,0,0,50.0,75.0,,January 2026
479,2026-01-07,United Cup,United Cup,Pel D / Schuurs D,Zielinski J / Kawa K,0,0,0,0,0,0,0,0,1,2,-2,0,0,0,0,0,0,0,,,,January 2026
480,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Medvedev, Daniil","Tiafoe, Frances",1,9,3,4,31,34,12,3,7,53,16,6,10,9,11,37,0,6,91.17647058823529,42.857142857142854,50.0,January 2026
481,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Tiafoe, Frances","Medvedev, Daniil",0,2,0,0,20,25,5,1,4,37,-16,6,17,5,16,26,0,0,80.0,35.294117647058826,,January 2026
482,2026-01-07,United Cup,United Cup,"Fritz, Taylor","Tsitsipas, Stefanos",0,6,0,0,26,32,9,1,5,56,-4,13,21,9,14,39,0,2,81.25,61.904761904761905,0.0,January 2026
483,2026-01-07,United Cup,United Cup,"Tsitsipas, Stefanos","Fritz, Taylor",1,5,2,2,35,44,13,3,9,60,4,11,17,11,17,46,0,3,79.54545454545455,57.89473684210527,66.66666666666666,January 2026
484,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Frech, Magdalena","Noskova, Linda",0,12,2,4,50,67,15,3,5,103,-7,11,26,12,36,61,1,10,74.6268656716418,36.666666666666664,20.0,January 2026
485,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Noskova, Linda","Frech, Magdalena",1,11,4,10,45,60,18,3,5,110,7,29,46,14,42,74,0,10,75.0,51.78571428571429,40.0,January 2026
486,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Lehecka, Jiri","Korda, Sebastian",0,6,0,0,21,27,5,1,4,30,-9,5,14,5,15,26,0,0,77.77777777777777,35.714285714285715,,January 2026
487,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Korda, Sebastian","Lehecka, Jiri",1,6,1,1,17,17,7,3,5,39,9,7,10,6,4,24,0,4,100.0,63.63636363636363,25.0,January 2026
488,2026-01-07,"WTA Auckland, New Zealand Women Singles",WTA,"Wang, Xinyu","Zarazua, Renata",1,3,4,2,30,41,13,4,5,82,9,10,21,9,24,40,0,10,73.17073170731707,43.47826086956522,40.0,January 2026
489,2026-01-07,"WTA Auckland, New Zealand Women Singles",WTA,"Zarazua, Renata","Wang, Xinyu",0,0,2,1,26,45,9,2,5,73,-9,13,23,7,30,39,0,6,57.77777777777778,54.166666666666664,33.33333333333333,January 2026
490,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Musetti, Lorenzo","Etcheverry, Tomas Martin",1,8,5,3,46,70,18,4,5,100,10,17,24,12,33,63,0,8,65.71428571428571,62.96296296296296,62.5,January 2026
491,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Etcheverry, Tomas Martin","Musetti, Lorenzo",0,10,2,0,45,67,13,3,7,90,-10,12,27,9,37,57,1,3,67.16417910447761,44.44444444444444,66.66666666666666,January 2026
492,2026-01-07,United Cup,United Cup,Harrison C / Gauff C,Sakkari M / Tsitsipas S,1,1,4,2,29,45,10,3,9,71,8,12,20,6,26,41,0,13,64.44444444444444,54.54545454545454,30.76923076923077,January 2026
493,2026-01-07,United Cup,United Cup,Sakkari M / Tsitsipas S,Harrison C / Gauff C,0,4,4,2,30,53,10,4,7,63,-8,7,12,6,30,37,0,6,56.60377358490566,50.0,66.66666666666666,January 2026
494,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Sherif Ahmed Abdelaziz, Maiar","Sakatsume, Himeno",0,2,4,3,50,80,12,2,5,97,-2,9,24,8,48,59,0,9,62.5,33.33333333333333,44.44444444444444,January 2026
495,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Sakatsume, Himeno","Sherif Ahmed Abdelaziz, Maiar",1,1,5,3,40,60,15,3,6,99,2,11,26,10,38,51,0,19,66.66666666666667,37.93103448275862,26.31578947368421,January 2026
496,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Yuan, Yue","Prozorova, Tatiana",1,5,3,1,25,34,12,3,6,71,15,17,25,9,18,42,0,6,73.52941176470588,65.38461538461539,50.0,January 2026
497,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Prozorova, Tatiana","Yuan, Yue",0,2,0,2,28,46,7,1,5,56,-15,12,21,7,29,40,0,5,60.869565217391305,52.17391304347826,0.0,January 2026
498,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Andreeva, Mirra","Gadecki, Olivia",1,4,5,7,38,48,16,9,13,85,19,12,21,11,26,50,0,10,79.16666666666667,42.857142857142854,50.0,January 2026
499,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Gadecki, Olivia","Andreeva, Mirra",0,2,2,3,28,53,9,3,5,66,-19,12,20,7,35,40,0,8,52.83018867924528,52.17391304347826,25.0,January 2026
500,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Kostyuk, Marta","Putintseva, Yulia",1,4,7,1,33,45,18,10,8,88,25,12,20,11,21,45,0,9,73.33333333333333,57.14285714285714,77.77777777777779,January 2026
501,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Putintseva, Yulia","Kostyuk, Marta",0,0,1,1,33,49,8,3,6,63,-25,4,16,6,29,37,1,2,67.34693877551021,23.52941176470588,50.0,January 2026
502,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Cilic, Marin","Borges, Nuno",0,9,1,5,22,32,8,3,6,49,-15,10,15,5,20,32,0,2,68.75,50.0,50.0,January 2026
503,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Borges, Nuno","Cilic, Marin",1,5,3,1,32,37,13,5,9,64,15,12,23,10,17,44,0,4,86.48648648648648,50.0,75.0,January 2026
504,2026-01-07,"WTA Auckland, New Zealand Women Singles",WTA,"Costoulas, Sofia","Quevedo, Kaitlin",1,7,5,3,13,18,12,7,6,56,25,19,24,7,13,32,0,7,72.22222222222223,70.37037037037037,71.42857142857143,January 2026
505,2026-01-07,"WTA Auckland, New Zealand Women Singles",WTA,"Quevedo, Kaitlin","Costoulas, Sofia",0,2,0,3,12,25,2,1,4,31,-25,6,14,2,24,18,0,4,48.0,35.294117647058826,0.0,January 2026
506,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Wong, Coleman","Diallo, Gabriel",1,10,4,3,42,63,15,3,7,106,-3,21,41,11,44,63,0,11,66.66666666666667,47.72727272727273,36.36363636363637,January 2026
507,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Diallo, Gabriel","Wong, Coleman",0,9,4,3,50,76,16,3,6,109,3,15,29,12,43,65,0,15,65.78947368421052,46.875,26.666666666666668,January 2026
508,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Birrell, Kimberly","Anisimova, Amanda",0,0,1,5,18,36,4,2,5,34,-24,4,12,3,31,22,0,2,50.0,23.52941176470588,50.0,January 2026
509,2026-01-07,"WTA Brisbane, Australia Women Singles",WTA,"Anisimova, Amanda","Birrell, Kimberly",1,4,5,1,19,25,12,5,11,58,24,11,16,7,12,30,0,6,76.0,64.70588235294117,83.33333333333334,January 2026
510,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Majchrzak, Kamil","Opelka, Reilly",1,13,0,2,66,76,20,2,5,118,6,22,30,18,20,88,2,3,86.84210526315789,68.75,0.0,January 2026
511,2026-01-07,"ATP Brisbane, Australia Men Singles",ATP,"Opelka, Reilly","Majchrzak, Kamil",0,44,0,4,78,99,19,1,7,112,-6,14,19,18,30,92,1,0,78.78787878787878,60.86956521739131,,January 2026
512,2026-01-07,United Cup,United Cup,"Bencic, Belinda","Sierra, Solana",1,1,4,2,32,36,12,3,12,66,26,5,12,8,13,37,0,7,88.88888888888889,35.714285714285715,57.14285714285714,January 2026
513,2026-01-07,United Cup,United Cup,"Sierra, Solana","Bencic, Belinda",0,3,0,3,21,34,4,1,4,40,-26,6,19,4,29,27,0,3,61.76470588235294,27.27272727272727,0.0,January 2026
514,2026-01-07,United Cup,United Cup,"Wawrinka, Stan","Baez, Sebastian",0,11,0,2,29,36,9,1,5,66,-7,14,28,9,23,43,0,5,80.55555555555556,46.666666666666664,0.0,January 2026
515,2026-01-07,United Cup,United Cup,"Baez, Sebastian","Wawrinka, Stan",1,3,2,1,41,57,13,3,8,73,7,9,15,11,23,50,0,4,71.9298245614035,56.25,50.0,January 2026
516,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Rublev, Andrey","Wu, Yibing",1,10,5,2,39,54,15,7,8,83,17,11,22,10,27,50,0,7,72.22222222222223,45.83333333333333,71.42857142857143,January 2026
517,2026-01-07,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Wu, Yibing","Rublev, Andrey",0,5,2,1,29,44,9,3,5,66,-17,10,27,7,33,39,0,5,65.9090909090909,35.714285714285715,40.0,January 2026
518,2026-01-07,United Cup,United Cup,Paul J / Bencic B,Andreozzi G / Carle M L,1,2,5,1,25,38,12,4,6,61,19,7,13,7,20,32,0,8,65.78947368421052,50.0,62.5,January 2026
519,2026-01-07,United Cup,United Cup,Andreozzi G / Carle M L,Paul J / Bencic B,0,1,2,1,16,37,6,2,5,42,-19,6,13,4,29,22,0,4,43.24324324324324,42.857142857142854,50.0,January 2026
520,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Waltert, Simona","Snigur, Daria",0,3,3,5,23,48,6,2,4,53,-19,5,15,3,36,28,0,7,47.916666666666664,25.0,42.857142857142854,January 2026
521,2026-01-07,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Snigur, Daria","Waltert, Simona",1,1,6,5,28,45,12,3,9,72,19,8,11,6,25,36,0,11,62.22222222222222,50.0,54.54545454545454,January 2026
522,2026-01-08,"WTA Auckland, New Zealand Women Singles",WTA,"Marcinko, Petra","Eala, Alexandra",0,1,1,3,8,21,2,2,6,30,-27,4,15,1,27,12,0,6,38.095238095238095,22.22222222222222,16.666666666666664,January 2026
523,2026-01-08,"WTA Auckland, New Zealand Women Singles",WTA,"Eala, Alexandra","Marcinko, Petra",1,1,6,2,21,30,12,7,7,57,27,9,16,6,18,30,0,6,70.0,50.0,100.0,January 2026
524,2026-01-08,"ATP Brisbane, Australia Men Singles",ATP,"Norrie, Cameron","Kovacevic, Aleksandar",0,11,1,4,51,60,16,1,6,103,1,16,30,13,26,67,0,4,85.0,47.05882352941176,25.0,January 2026
525,2026-01-08,"ATP Brisbane, Australia Men Singles",ATP,"Kovacevic, Aleksandar","Norrie, Cameron",1,21,1,4,46,62,17,3,5,102,-1,30,46,15,36,76,1,2,74.19354838709677,60.0,50.0,January 2026
526,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Sabalenka, Aryna","Cirstea, Sorana",1,2,4,1,25,32,12,3,9,66,16,8,15,8,15,33,0,13,78.125,50.0,30.76923076923077,January 2026
527,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Cirstea, Sorana","Sabalenka, Aryna",0,2,1,1,21,37,6,2,4,50,-16,14,30,5,33,35,0,2,56.75675675675676,45.16129032258064,50.0,January 2026
528,2026-01-08,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Yuan, Yue","Kudermetova, Polina",0,1,0,3,9,25,1,1,3,19,-34,4,10,1,25,13,0,0,36.0,30.76923076923077,,January 2026
529,2026-01-08,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Kudermetova, Polina","Yuan, Yue",1,2,5,0,18,21,12,11,9,53,34,10,13,7,6,28,0,8,85.71428571428571,76.92307692307693,62.5,January 2026
530,2026-01-08,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Zidansek, Tamara","Garland, Joanna",0,1,1,5,25,42,6,3,4,54,-16,7,16,5,31,32,0,4,59.523809523809526,33.33333333333333,25.0,January 2026
531,2026-01-08,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Garland, Joanna","Zidansek, Tamara",1,2,4,1,26,37,12,5,6,70,16,13,23,8,22,39,0,8,70.27027027027027,54.166666666666664,50.0,January 2026
532,2026-01-08,"WTA Auckland, New Zealand Women Singles",WTA,"Linette, Magda","Cocciaretto, Elisabetta",1,2,5,1,49,89,15,5,7,88,-5,1,1,10,40,50,0,10,55.056179775280896,50.0,50.0,January 2026
533,2026-01-08,"WTA Auckland, New Zealand Women Singles",WTA,"Cocciaretto, Elisabetta","Linette, Magda",0,0,5,5,53,91,14,3,8,93,5,0,0,9,38,53,0,12,58.24175824175824,0.0,41.66666666666667,January 2026
534,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Rybakina, Elena","Badosa, Paula",1,3,5,0,18,22,12,7,9,70,19,14,24,7,14,32,0,8,81.81818181818181,58.333333333333336,62.5,January 2026
535,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Badosa, Paula","Rybakina, Elena",0,6,1,9,24,40,5,2,7,51,-19,13,26,4,38,37,0,4,60.0,37.142857142857146,25.0,January 2026
536,2026-01-08,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Sakatsume, Himeno","Gorgodze, Ekaterine",1,3,8,6,32,48,15,7,9,86,15,10,23,7,35,42,0,16,66.66666666666667,34.48275862068966,50.0,January 2026
537,2026-01-08,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Gorgodze, Ekaterine","Sakatsume, Himeno",0,0,5,3,32,67,8,5,5,71,-15,4,10,3,44,36,0,7,47.76119402985075,30.76923076923077,71.42857142857143,January 2026
538,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Muchova, Karolina","Alexandrova, Ekaterina",1,9,5,1,43,76,13,3,6,75,6,0,0,8,33,43,0,8,56.578947368421055,0.0,62.5,January 2026
539,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Alexandrova, Ekaterina","Muchova, Karolina",0,2,3,1,36,68,9,3,7,69,-6,0,0,6,32,36,0,7,52.94117647058823,0.0,42.857142857142854,January 2026
540,2026-01-08,"ATP Brisbane, Australia Men Singles",ATP,"Halys, Quentin","Nakashima, Brandon",0,4,0,2,13,22,6,1,5,52,-12,3,10,6,20,16,0,2,59.09090909090909,25.0,0.0,January 2026
541,2026-01-08,"ATP Brisbane, Australia Men Singles",ATP,"Nakashima, Brandon","Halys, Quentin",1,4,3,0,10,13,12,3,6,64,12,2,3,9,4,12,0,9,76.92307692307692,66.66666666666666,33.33333333333333,January 2026
542,2026-01-08,"ATP Brisbane, Australia Men Singles",ATP,"Hijikata, Rinky","Mpetshi Perricard, Giovanni",0,5,1,2,62,81,18,3,7,105,-3,20,28,16,29,82,0,3,76.54320987654322,66.66666666666666,33.33333333333333,January 2026
543,2026-01-08,"ATP Brisbane, Australia Men Singles",ATP,"Mpetshi Perricard, Giovanni","Hijikata, Rinky",1,29,0,2,61,75,18,2,5,108,3,18,25,13,23,79,2,4,81.33333333333333,66.66666666666666,0.0,January 2026
544,2026-01-08,"WTA Auckland, New Zealand Women Singles",WTA,"Svitolina, Elina","Boulter, Katie",1,4,6,4,25,46,13,5,6,86,11,19,30,7,36,44,0,11,54.34782608695652,55.88235294117647,54.54545454545454,January 2026
545,2026-01-08,"WTA Auckland, New Zealand Women Singles",WTA,"Boulter, Katie","Svitolina, Elina",0,2,4,4,28,51,9,3,6,75,-11,11,26,5,42,39,0,8,54.90196078431372,36.666666666666664,50.0,January 2026
546,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Sasnovich, Aliaksandra","Samsonova, Liudmila",0,0,3,3,40,78,8,3,4,61,-11,0,0,5,38,40,0,8,51.282051282051285,0.0,37.5,January 2026
547,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Samsonova, Liudmila","Sasnovich, Aliaksandra",1,1,5,3,34,55,12,4,8,72,11,0,0,7,21,34,0,11,61.81818181818182,0.0,45.45454545454545,January 2026
548,2026-01-08,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Sonego, Lorenzo","Shang, Juncheng",0,5,0,2,24,33,7,2,6,52,-10,7,9,7,13,31,0,5,72.72727272727273,63.63636363636363,0.0,January 2026
549,2026-01-08,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Shang, Juncheng","Sonego, Lorenzo",1,7,2,3,39,51,12,5,7,62,10,10,16,9,21,49,0,3,76.47058823529412,52.63157894736842,66.66666666666666,January 2026
550,2026-01-08,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Muller, Alexandre","Giron, Marcos",0,3,3,2,28,47,10,2,5,64,-16,12,27,7,36,40,0,4,59.57446808510638,41.37931034482759,75.0,January 2026
551,2026-01-08,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Giron, Marcos","Muller, Alexandre",1,3,4,1,32,47,13,4,10,80,16,12,20,8,24,44,1,9,68.08510638297872,57.14285714285714,44.44444444444444,January 2026
552,2026-01-08,"WTA Brisbane, Australia Women Singles",WTA,"Shnaider, Diana","Keys, Madison",0,1,4,3,56,86,19,3,6,119,2,15,28,14,46,71,1,10,65.11627906976744,48.38709677419355,40.0,January 2026
