,player_name,Month,total_wins,total_matches,aces,aces_allowed,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,breakpoints_allowed,breakpoints_saved,first_serve_return_points_won,first_serve_return_points_total,second_serve_return_points_won,second_serve_return_points_total,points_won,points_lost,points_spread,games_won,games_lost,games_spread,sets_won,sets_lost,sets_spread,tiebreaks_won,tiebreaks_lost,FS Win %,SS Win %,BP Conv %,Tiebreak Win %,BP Save %,FS Return Win %,SS Return Win %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,last_refreshed
278,"Bouzas Maneiro, Jessica",April 2025,3,5,5,0,22,62,14,144,229,48,76,19,4,145,243,71,71,375,346,29,61,49,12,7,5,2,0,1,0.62882096069869,0.631578947368421,0.3548387096774194,0.0,0.21052631578947367,0.5967078189300411,1.0,1343.0,1784.5,545.0,385.0,1128.0,179.5,2006.5,1053.0714285714287,753.0,2026-01-28
279,"Bouzas Maneiro, Jessica",August 2025,4,8,20,0,38,69,49,203,325,75,160,71,34,206,358,77,77,532,541,-9,85,86,-1,9,9,0,0,0,0.6246153846153846,0.46875,0.5507246376811594,,0.4788732394366197,0.5754189944134078,1.0,340.5,2610.0,326.0,1381.0,1204.0,1872.0,537.5,1181.5714285714287,1049.0,2026-01-28
280,"Bouzas Maneiro, Jessica",February 2025,1,3,8,0,14,32,25,108,191,66,111,47,29,119,193,37,37,295,311,-16,40,48,-8,3,5,-2,1,0,0.5654450261780105,0.5945945945945946,0.4375,1.0,0.6170212765957447,0.616580310880829,1.0,1001.0,2346.0,1358.5,1771.0,1930.5,380.0,1388.0,1453.5714285714287,1603.0,2026-01-28
281,"Bouzas Maneiro, Jessica",January 2025,1,4,5,0,18,41,13,97,175,43,88,34,13,130,230,44,44,290,311,-21,40,48,-8,3,6,-3,1,1,0.5542857142857143,0.48863636363636365,0.43902439024390244,0.5,0.38235294117647056,0.5652173913043478,1.0,1343.0,1700.0,1358.5,2066.5,2026.0,1655.5,1372.5,1646.0,2034.5,2026-01-28
282,"Bouzas Maneiro, Jessica",January 2026,1,4,9,0,22,35,30,108,192,54,107,34,12,107,178,43,43,304,321,-17,47,50,-3,3,7,-4,0,2,0.5625,0.5046728971962616,0.6285714285714286,0.0,0.35294117647058826,0.601123595505618,1.0,909.5,2456.5,1358.5,1835.5,1964.5,1433.0,251.0,1458.357142857143,1616.0,2026-01-28
283,"Bouzas Maneiro, Jessica",July 2025,6,7,32,0,27,68,47,233,323,109,186,45,27,226,363,84,84,599,543,56,93,74,19,10,5,5,1,0,0.7213622291021672,0.5860215053763441,0.39705882352941174,1.0,0.6,0.6225895316804407,1.0,127.5,2605.5,109.0,148.5,152.0,449.0,1771.5,766.1428571428571,228.0,2026-01-28
284,"Bouzas Maneiro, Jessica",June 2025,0,1,6,0,3,12,9,36,52,13,25,11,6,47,66,20,20,91,105,-14,12,17,-5,1,2,-1,0,0,0.6923076923076923,0.52,0.25,,0.5454545454545454,0.7121212121212122,1.0,1211.5,1329.0,2141.0,1655.5,319.5,1255.0,2357.5,1467.0,1632.0,2026-01-28
285,"Bouzas Maneiro, Jessica",March 2025,0,2,1,0,8,24,18,56,104,36,61,30,17,63,101,39,39,177,200,-23,23,31,-8,1,4,-3,1,0,0.5384615384615384,0.5901639344262295,0.3333333333333333,1.0,0.5666666666666667,0.6237623762376238,1.0,2138.5,2058.0,2141.0,2150.0,2159.0,415.5,2116.0,1882.5714285714287,2434.0,2026-01-28
286,"Bouzas Maneiro, Jessica",May 2025,5,8,6,0,41,78,33,235,416,85,149,75,36,231,400,94,94,612,600,12,97,94,3,10,10,0,1,2,0.5649038461538461,0.5704697986577181,0.5256410256410257,0.3333333333333333,0.48,0.5775,1.0,1211.5,2501.0,193.5,677.0,1936.0,627.0,675.0,1117.2857142857142,912.0,2026-01-28
287,"Bouzas Maneiro, Jessica",October 2025,2,5,10,0,18,29,27,140,212,55,93,40,26,132,216,36,36,350,330,20,57,51,6,5,6,-1,1,2,0.660377358490566,0.5913978494623656,0.6206896551724138,0.3333333333333333,0.65,0.6111111111111112,1.0,823.0,2400.5,873.5,530.5,677.0,402.0,278.0,854.9285714285714,360.0,2026-01-28
288,"Bouzas Maneiro, Jessica",September 2025,2,3,6,0,11,18,11,82,137,26,42,24,16,73,128,29,29,199,181,18,30,25,5,4,2,2,0,0,0.5985401459854015,0.6190476190476191,0.6111111111111112,,0.6666666666666666,0.5703125,1.0,1211.5,1523.0,873.5,565.0,1576.0,229.0,308.0,898.0,435.0,2026-01-28
289,"Bouzkova, Marie",April 2025,3,5,17,0,27,44,29,134,218,63,120,49,27,126,215,61,61,391,358,33,63,52,11,7,6,1,0,0,0.6146788990825688,0.525,0.6136363636363636,,0.5510204081632653,0.586046511627907,1.0,442.0,2440.5,545.0,328.0,1328.0,1165.5,301.0,935.7142857142857,519.0,2026-01-28
290,"Bouzkova, Marie",August 2025,3,5,14,0,18,35,14,115,173,45,85,32,19,115,187,53,53,304,279,25,49,42,7,6,3,3,0,0,0.6647398843930635,0.5294117647058824,0.5142857142857142,,0.59375,0.6149732620320856,1.0,563.0,1784.5,545.0,441.5,616.0,1114.0,732.0,828.0,314.0,2026-01-28
291,"Bouzkova, Marie",January 2025,3,6,17,0,25,49,29,196,313,61,123,68,43,167,265,70,70,452,448,4,66,67,-1,7,8,-1,0,0,0.6261980830670927,0.4959349593495935,0.5102040816326531,,0.6323529411764706,0.630188679245283,1.0,442.0,2440.5,545.0,884.5,1174.0,1586.0,744.5,1116.642857142857,909.0,2026-01-28
292,"Bouzkova, Marie",January 2026,4,8,14,0,28,63,26,208,341,93,160,62,34,243,397,62,62,559,555,4,84,87,-3,9,9,0,1,1,0.6099706744868035,0.58125,0.4444444444444444,0.5,0.5483870967741935,0.6120906801007556,1.0,563.0,2377.0,326.0,884.5,1407.0,498.0,1325.0,1054.357142857143,756.0,2026-01-28
293,"Bouzkova, Marie",July 2025,7,9,19,0,46,80,44,231,354,117,209,67,35,222,371,103,103,667,593,74,111,83,28,15,6,9,2,1,0.652542372881356,0.5598086124401914,0.575,0.6666666666666666,0.5223880597014925,0.5983827493261455,1.0,376.5,2599.0,54.5,77.0,781.0,737.5,434.5,722.8571428571429,164.0,2026-01-28
294,"Bouzkova, Marie",June 2025,1,2,8,0,8,18,13,62,96,27,41,18,12,60,86,23,23,149,144,5,25,22,3,3,2,1,0,0,0.6458333333333334,0.6585365853658537,0.4444444444444444,,0.6666666666666666,0.6976744186046512,1.0,1001.0,1700.0,1358.5,853.0,868.0,106.0,1325.0,1030.2142857142858,705.0,2026-01-28
295,"Bouzkova, Marie",March 2025,0,2,3,0,9,21,10,73,110,30,68,27,16,67,106,31,31,182,187,-5,26,29,-3,2,4,-2,0,0,0.6636363636363637,0.4411764705882353,0.42857142857142855,,0.5925925925925926,0.6320754716981132,1.0,1668.0,1435.5,2141.0,1219.5,628.0,2120.5,1470.5,1526.142857142857,1769.0,2026-01-28
296,"Bouzkova, Marie",May 2025,6,10,14,0,39,63,21,252,388,90,181,61,37,215,358,87,87,604,540,64,100,75,25,13,6,7,0,1,0.6494845360824743,0.4972375690607735,0.6190476190476191,0.0,0.6065573770491803,0.6005586592178771,1.0,563.0,2201.0,109.0,106.5,816.5,1578.0,283.0,808.1428571428571,283.0,2026-01-28
297,"Bouzkova, Marie",October 2025,2,5,14,0,24,48,11,152,245,37,92,42,22,158,271,51,51,368,357,11,54,50,4,6,6,0,0,2,0.6204081632653061,0.40217391304347827,0.5,0.0,0.5238095238095238,0.5830258302583026,1.0,563.0,1523.0,873.5,698.5,1251.0,2309.0,863.5,1154.5,1000.0,2026-01-28
298,"Bouzkova, Marie",September 2025,3,4,4,0,17,29,16,119,178,38,71,29,16,110,183,39,39,277,250,27,46,37,9,6,2,4,0,0,0.6685393258426966,0.5352112676056338,0.5862068965517241,,0.5517241379310345,0.6010928961748634,1.0,1491.0,1933.0,545.0,413.5,565.5,1046.5,403.0,913.9285714285714,465.0,2026-01-28
299,"Bozovic, Alexandra",January 2025,0,1,2,0,3,11,2,38,74,14,23,14,9,45,68,12,12,93,108,-15,12,16,-4,1,2,-1,0,0,0.5135135135135135,0.6086956521739131,0.2727272727272727,,0.6428571428571429,0.6617647058823529,1.0,1882.0,256.5,2141.0,1710.5,2305.0,281.0,2303.0,1554.142857142857,1826.0,2026-01-28
300,"Brace, Cadence",August 2025,1,2,6,0,7,14,5,54,89,26,43,15,7,61,106,13,13,140,142,-2,22,24,-2,2,3,-1,0,0,0.6067415730337079,0.6046511627906976,0.5,,0.4666666666666667,0.5754716981132075,1.0,1211.5,788.5,1358.5,1092.0,1455.0,304.0,863.5,1010.4285714285714,664.5,2026-01-28
301,"Brace, Cadence",January 2026,0,2,2,0,7,12,6,63,120,22,40,23,13,63,108,17,17,148,169,-21,18,26,-8,0,4,-4,0,2,0.525,0.55,0.5833333333333334,0.0,0.5652173913043478,0.5833333333333334,1.0,1882.0,943.0,2141.0,2066.5,2245.5,852.0,410.5,1505.7857142857142,1722.0,2026-01-28
302,"Brace, Cadence",July 2025,0,1,2,0,0,3,0,17,34,15,25,10,6,23,27,4,4,42,62,-20,4,12,-8,0,2,-2,0,0,0.5,0.6,0.0,,0.6,0.8518518518518519,1.0,1882.0,24.5,2141.0,2018.0,2369.5,341.0,2556.5,1618.9285714285713,1972.0,2026-01-28
303,"Brace, Cadence",September 2025,1,2,1,0,6,10,5,42,75,23,40,17,9,57,75,14,14,105,122,-17,18,21,-3,2,3,-1,0,0,0.56,0.575,0.6,,0.5294117647058824,0.76,1.0,2138.5,788.5,1358.5,1835.5,1989.5,568.5,348.5,1289.642857142857,1261.0,2026-01-28
304,"Brancaccio, Nuria",April 2025,1,3,5,0,16,34,4,114,204,28,60,42,24,101,169,40,40,260,260,0,37,41,-4,4,5,-1,0,0,0.5588235294117647,0.4666666666666667,0.47058823529411764,,0.5714285714285714,0.5976331360946746,1.0,1343.0,617.0,1358.5,1008.5,1997.0,1892.5,1119.0,1333.642857142857,1364.0,2026-01-28
305,"Brancaccio, Nuria",August 2025,0,1,3,0,3,9,6,39,68,7,16,8,3,39,60,3,3,76,90,-14,9,13,-4,0,2,-2,0,0,0.5735294117647058,0.4375,0.3333333333333333,,0.375,0.65,1.0,1668.0,943.0,2141.0,1655.5,1844.0,2144.0,2116.0,1787.357142857143,2286.0,2026-01-28
306,"Brancaccio, Nuria",January 2025,0,1,1,0,7,21,2,34,63,8,27,12,4,36,58,18,18,91,102,-11,12,15,-3,1,2,-1,0,0,0.5396825396825397,0.2962962962962963,0.3333333333333333,,0.3333333333333333,0.6206896551724138,1.0,2138.5,256.5,2141.0,1486.5,2148.5,2556.5,2116.0,1834.7857142857142,2363.0,2026-01-28
307,"Brancaccio, Nuria",January 2026,0,1,1,0,6,19,0,50,88,4,12,11,4,54,102,6,6,109,113,-4,16,18,-2,1,2,-1,0,0,0.5681818181818182,0.3333333333333333,0.3157894736842105,,0.36363636363636365,0.5294117647058824,1.0,2138.5,24.5,2141.0,1177.0,1897.5,2506.0,2201.5,1726.5714285714287,2184.5,2026-01-28
308,"Brancaccio, Nuria",June 2025,0,1,1,0,6,11,4,37,71,12,26,20,13,34,57,10,10,84,89,-5,13,14,-1,1,2,-1,0,0,0.5211267605633803,0.46153846153846156,0.5454545454545454,,0.65,0.5964912280701754,1.0,2138.5,617.0,2141.0,1219.5,2267.0,1940.5,566.0,1555.642857142857,1831.0,2026-01-28
309,"Brancaccio, Nuria",May 2025,1,3,3,0,6,24,9,72,119,23,43,13,4,88,126,30,30,173,200,-27,24,32,-8,2,4,-2,0,1,0.6050420168067226,0.5348837209302325,0.25,0.0,0.3076923076923077,0.6984126984126984,1.0,1668.0,1329.0,1358.5,2296.0,1476.0,1048.5,2357.5,1647.642857142857,2044.0,2026-01-28
310,"Branstine, Carson",August 2025,0,1,1,0,2,9,3,31,44,18,36,6,2,39,61,4,4,83,91,-8,12,15,-3,1,2,-1,0,0,0.7045454545454546,0.5,0.2222222222222222,,0.3333333333333333,0.639344262295082,1.0,2138.5,434.0,2141.0,1340.5,227.5,1509.0,2409.0,1457.0714285714287,1608.0,2026-01-28
311,"Branstine, Carson",January 2026,1,2,2,0,5,12,6,59,95,19,41,12,4,67,100,15,15,132,152,-20,21,25,-4,2,1,1,1,0,0.6210526315789474,0.4634146341463415,0.4166666666666667,1.0,0.3333333333333333,0.67,1.0,1882.0,943.0,1358.5,2018.0,1248.0,1926.5,1571.5,1563.9285714285713,1855.0,2026-01-28
312,"Branstine, Carson",July 2025,0,1,6,0,2,4,6,41,55,19,37,12,8,33,49,8,8,87,94,-7,13,16,-3,1,2,-1,0,0,0.7454545454545455,0.5135135135135135,0.5,,0.6666666666666666,0.673469387755102,1.0,1211.5,943.0,2141.0,1302.5,77.5,1342.0,863.5,1125.857142857143,934.0,2026-01-28
313,"Branstine, Carson",June 2025,6,8,42,0,32,75,28,259,391,118,202,65,36,262,424,76,76,663,618,45,107,94,13,12,8,4,3,1,0.6624040920716112,0.5841584158415841,0.4266666666666667,0.75,0.5538461538461539,0.6179245283018868,1.0,56.0,2422.5,109.0,221.5,646.0,462.0,1503.5,774.3571428571429,238.0,2026-01-28
314,"Branstine, Carson",March 2025,0,1,7,0,0,2,4,31,56,7,19,8,5,31,43,7,7,54,68,-14,6,12,-6,0,2,-2,0,0,0.5535714285714286,0.3684210526315789,0.0,,0.625,0.7209302325581395,1.0,1097.5,617.0,2141.0,1655.5,2031.0,2429.0,2556.5,1789.642857142857,2288.5,2026-01-28
315,"Branstine, Carson",May 2025,1,2,0,0,8,17,4,37,66,24,55,19,10,40,67,16,16,111,119,-8,15,18,-3,2,2,0,0,0,0.5606060606060606,0.43636363636363634,0.47058823529411764,,0.5263157894736842,0.5970149253731343,1.0,2455.0,617.0,1358.5,1340.5,1981.0,2155.0,1119.0,1575.142857142857,1877.0,2026-01-28
316,"Brengle, Madison",August 2025,0,1,0,0,4,16,1,28,60,4,8,11,5,29,45,15,15,67,79,-12,8,13,-5,0,2,-2,0,0,0.4666666666666667,0.5,0.25,,0.45454545454545453,0.6444444444444445,1.0,2455.0,110.0,2141.0,1541.0,2482.5,1509.0,2357.5,1799.4285714285713,2309.0,2026-01-28
317,"Brengle, Madison",January 2026,0,1,0,0,6,12,1,26,68,4,9,13,5,25,54,1,1,61,78,-17,9,13,-4,0,2,-2,0,1,0.38235294117647056,0.4444444444444444,0.5,0.0,0.38461538461538464,0.46296296296296297,1.0,2455.0,110.0,2141.0,1835.5,2588.5,2099.5,863.5,1727.5714285714287,2190.0,2026-01-28
318,"Brengle, Madison",July 2025,0,1,0,0,6,16,6,41,72,5,16,10,2,34,52,13,13,87,100,-13,14,17,-3,1,2,-1,0,0,0.5694444444444444,0.3125,0.375,,0.2,0.6538461538461539,1.0,2455.0,943.0,2141.0,1601.5,1886.0,2535.5,1897.0,1922.7142857142858,2485.0,2026-01-28
319,"Brockmann, Tessa Johanna",July 2025,1,2,4,0,12,19,1,48,93,28,50,17,6,51,96,23,23,150,143,7,26,24,2,2,3,-1,0,0,0.5161290322580645,0.56,0.631578947368421,,0.35294117647058826,0.53125,1.0,1491.0,110.0,1358.5,800.5,2290.5,729.5,245.5,1003.6428571428571,642.0,2026-01-28
320,"Bronzetti, Lucia",April 2025,1,4,4,0,11,34,11,125,219,55,99,42,24,137,207,30,30,297,347,-50,42,56,-14,3,7,-4,0,0,0.5707762557077626,0.5555555555555556,0.3235294117647059,,0.5714285714285714,0.6618357487922706,1.0,1491.0,1523.0,1358.5,2598.0,1879.0,796.5,2186.5,1690.357142857143,2117.0,2026-01-28
321,"Bronzetti, Lucia",August 2025,3,6,30,0,22,57,18,185,283,93,196,63,35,222,340,38,38,469,514,-45,68,80,-12,7,9,-2,1,1,0.6537102473498233,0.4744897959183674,0.38596491228070173,0.5,0.5555555555555556,0.6529411764705882,1.0,147.0,2058.0,545.0,2570.5,765.0,1813.0,1825.5,1389.142857142857,1473.0,2026-01-28
322,"Bronzetti, Lucia",February 2025,4,6,16,0,18,32,9,130,183,56,110,27,14,116,199,38,38,318,273,45,49,43,6,7,4,3,1,0,0.7103825136612022,0.509090909090909,0.5625,1.0,0.5185185185185185,0.5829145728643216,1.0,482.0,1329.0,326.0,221.5,196.0,1387.0,487.5,632.7142857142857,60.0,2026-01-28
323,"Bronzetti, Lucia",January 2025,2,6,19,0,19,43,15,185,302,70,139,46,24,190,300,57,57,443,470,-27,63,69,-6,4,8,-4,2,2,0.6125827814569537,0.5035971223021583,0.4418604651162791,0.5,0.5217391304347826,0.6333333333333333,1.0,376.5,1858.5,873.5,2296.0,1367.0,1440.0,1358.0,1367.0714285714287,1443.5,2026-01-28
324,"Bronzetti, Lucia",January 2026,2,3,4,0,15,22,9,127,220,32,67,34,20,112,186,20,20,261,265,-4,38,37,1,4,4,0,1,1,0.5772727272727273,0.47761194029850745,0.6818181818181818,0.5,0.5882352941176471,0.6021505376344086,1.0,1491.0,1329.0,873.5,1177.0,1809.0,1783.0,156.5,1231.2857142857142,1134.5,2026-01-28
325,"Bronzetti, Lucia",July 2025,2,4,8,0,11,29,17,107,158,59,108,35,21,117,171,42,42,276,295,-19,40,48,-8,4,5,-1,1,1,0.6772151898734177,0.5462962962962963,0.3793103448275862,0.5,0.6,0.6842105263157895,1.0,1001.0,2003.0,873.5,1957.0,471.0,902.0,1871.5,1297.0,1278.0,2026-01-28
326,"Bronzetti, Lucia",June 2025,0,2,6,0,1,1,7,32,60,16,43,20,10,43,57,6,6,72,125,-53,6,24,-18,0,4,-4,0,0,0.5333333333333333,0.37209302325581395,1.0,,0.5,0.7543859649122807,1.0,1211.5,1090.5,2141.0,2608.0,2198.5,2422.0,32.0,1671.9285714285713,2084.0,2026-01-28
327,"Bronzetti, Lucia",March 2025,3,5,5,0,20,41,16,146,252,71,127,45,27,124,200,62,62,375,373,2,55,53,2,7,4,3,0,0,0.5793650793650794,0.5590551181102362,0.4878048780487805,,0.6,0.62,1.0,1343.0,1933.0,545.0,953.0,1785.0,750.0,995.0,1186.2857142857142,1057.0,2026-01-28
328,"Bronzetti, Lucia",May 2025,1,4,3,0,8,20,12,71,130,38,80,36,19,98,135,23,23,188,241,-53,24,42,-18,2,6,-4,0,0,0.5461538461538461,0.475,0.4,,0.5277777777777778,0.725925925925926,1.0,1668.0,1610.0,1358.5,2608.0,2088.0,1806.5,1726.0,1837.857142857143,2373.0,2026-01-28
329,"Bronzetti, Lucia",October 2025,2,6,18,0,19,52,13,184,313,69,134,54,30,203,321,50,50,452,492,-40,61,76,-15,5,9,-4,1,3,0.5878594249201278,0.5149253731343284,0.36538461538461536,0.25,0.5555555555555556,0.632398753894081,1.0,409.5,1700.0,873.5,2526.0,1699.0,1322.5,1945.0,1496.5,1698.5,2026-01-28
330,"Bronzetti, Lucia",September 2025,0,1,2,0,2,3,2,12,26,10,21,9,4,16,23,6,6,40,59,-19,5,12,-7,0,2,-2,0,0,0.46153846153846156,0.47619047619047616,0.6666666666666666,,0.4444444444444444,0.6956521739130435,1.0,1882.0,256.5,2141.0,1957.0,2495.0,1795.5,188.0,1530.7142857142858,1780.0,2026-01-28
331,Broom C / Nicholls O,January 2025,0,2,8,0,5,13,4,66,104,7,17,19,11,73,105,8,8,117,139,-22,17,26,-9,0,4,-4,0,2,0.6346153846153846,0.4117647058823529,0.38461538461538464,0.0,0.5789473684210527,0.6952380952380952,1.0,1001.0,617.0,2141.0,2106.5,1038.0,2276.5,1843.0,1574.7142857142858,1875.0,2026-01-28
332,"Bucsa, Cristina",April 2025,2,5,7,0,21,36,25,160,257,78,128,42,26,153,253,46,46,417,408,9,66,60,6,6,7,-1,0,3,0.622568093385214,0.609375,0.5833333333333334,0.0,0.6190476190476191,0.6047430830039525,1.0,1097.5,2346.0,873.5,743.0,1236.0,276.0,410.5,997.5,634.0,2026-01-28
333,"Bucsa, Cristina",August 2025,6,9,16,0,33,81,23,214,300,85,179,54,32,238,393,84,84,565,518,47,89,70,19,12,7,5,0,0,0.7133333333333334,0.4748603351955307,0.4074074074074074,,0.5925925925925926,0.6055979643765903,1.0,482.0,2276.0,109.0,208.0,181.0,1810.0,1647.0,959.0,558.0,2026-01-28
334,"Bucsa, Cristina",February 2025,7,11,16,0,50,104,37,332,549,125,233,96,54,304,504,129,129,834,778,56,129,109,20,15,10,5,2,2,0.604735883424408,0.5364806866952789,0.4807692307692308,0.5,0.5625,0.6031746031746031,1.0,482.0,2544.0,54.5,148.5,1480.0,1033.0,1032.5,967.7857142857143,578.0,2026-01-28
335,"Bucsa, Cristina",January 2025,2,5,1,0,23,48,18,164,273,57,117,57,33,165,265,57,57,403,419,-16,58,62,-4,5,7,-2,0,0,0.6007326007326007,0.48717948717948717,0.4791666666666667,,0.5789473684210527,0.6226415094339622,1.0,2138.5,2058.0,873.5,1771.0,1536.0,1672.5,1046.0,1585.0714285714287,1896.0,2026-01-28
336,"Bucsa, Cristina",January 2026,1,3,4,0,6,14,8,79,141,20,47,21,7,76,110,30,30,170,220,-50,23,38,-15,2,5,-3,1,0,0.5602836879432624,0.425531914893617,0.42857142857142855,1.0,0.3333333333333333,0.6909090909090909,1.0,1491.0,1217.0,1358.5,2598.0,1984.0,2218.5,1470.5,1762.5,2246.0,2026-01-28
337,"Bucsa, Cristina",July 2025,2,5,9,0,23,50,16,177,265,60,120,44,25,154,236,64,64,419,406,13,65,59,6,6,7,-1,0,2,0.6679245283018868,0.5,0.46,0.0,0.5681818181818182,0.652542372881356,1.0,909.5,1933.0,873.5,657.0,570.0,1509.0,1196.0,1092.5714285714287,848.0,2026-01-28
338,"Bucsa, Cristina",June 2025,5,8,11,0,24,77,15,224,329,78,145,43,25,238,383,61,61,545,504,41,81,71,10,10,7,3,0,0,0.6808510638297872,0.5379310344827586,0.3116883116883117,,0.5813953488372093,0.6214099216710183,1.0,753.5,1858.5,193.5,244.5,430.0,1014.5,2216.0,958.6428571428571,557.0,2026-01-28
339,"Bucsa, Cristina",March 2025,1,3,1,0,16,26,8,79,143,29,54,27,12,64,131,30,30,215,193,22,33,32,1,3,4,-1,0,0,0.5524475524475524,0.5370370370370371,0.6153846153846154,,0.4444444444444444,0.48854961832061067,1.0,2138.5,1217.0,1358.5,493.0,2039.0,1026.5,294.5,1223.857142857143,1117.0,2026-01-28
340,"Bucsa, Cristina",May 2025,0,3,2,0,9,28,11,72,126,36,77,38,22,95,148,35,35,206,241,-35,25,41,-16,1,6,-5,0,0,0.5714285714285714,0.4675324675324675,0.32142857142857145,,0.5789473684210527,0.6418918918918919,1.0,1882.0,1523.0,2141.0,2468.0,1869.0,1881.5,2190.0,1993.5,2559.0,2026-01-28
341,"Bucsa, Cristina",November 2025,1,2,3,0,7,24,2,80,114,23,51,13,7,77,119,28,28,180,169,11,26,23,3,3,2,1,1,0,0.7017543859649122,0.45098039215686275,0.2916666666666667,1.0,0.5384615384615384,0.6470588235294118,1.0,1668.0,256.5,1358.5,698.5,246.0,2042.5,2258.0,1218.2857142857142,1104.0,2026-01-28
342,"Bucsa, Cristina",October 2025,4,7,6,0,29,64,20,239,383,78,149,64,44,196,330,69,69,539,493,46,84,65,19,10,6,4,1,1,0.6240208877284595,0.5234899328859061,0.453125,0.5,0.6875,0.593939393939394,1.0,1211.5,2162.0,326.0,215.5,1212.0,1192.0,1260.0,1082.7142857142858,822.5,2026-01-28
343,"Bucsa, Cristina",September 2025,3,5,1,0,18,39,12,132,226,47,96,35,20,112,209,37,37,310,293,17,48,44,4,6,4,2,0,0,0.584070796460177,0.4895833333333333,0.46153846153846156,,0.5714285714285714,0.5358851674641149,1.0,2138.5,1610.0,545.0,586.5,1738.0,1649.0,1184.5,1350.2142857142858,1399.0,2026-01-28
344,"Bulgaru, Miriam Bianca",February 2025,0,1,4,0,2,4,4,27,43,9,25,10,5,25,34,8,8,57,71,-14,7,12,-5,0,2,-2,0,0,0.627906976744186,0.36,0.5,,0.5,0.7352941176470589,1.0,1491.0,617.0,2141.0,1655.5,1148.0,2451.5,863.5,1481.0714285714287,1663.0,2026-01-28
345,"Bulgaru, Miriam Bianca",January 2025,1,2,1,0,7,12,3,47,74,30,50,14,9,60,99,13,13,134,122,12,20,17,3,2,2,0,0,0,0.6351351351351351,0.6,0.5833333333333334,,0.6428571428571429,0.6060606060606061,1.0,2138.5,434.0,1358.5,677.0,1028.0,341.0,410.5,912.5,462.0,2026-01-28
346,"Bulgaru, Miriam Bianca",January 2026,0,1,0,0,3,10,3,35,65,20,35,7,1,39,64,11,11,96,109,-13,13,18,-5,1,2,-1,1,0,0.5384615384615384,0.5714285714285714,0.3,1.0,0.14285714285714285,0.609375,1.0,2455.0,434.0,2141.0,1601.5,2159.0,611.0,2240.0,1663.0714285714287,2065.0,2026-01-28
347,"Bulgaru, Miriam Bianca",July 2025,0,1,2,0,5,11,5,35,56,15,29,13,7,32,52,10,10,84,87,-3,13,14,-1,1,2,-1,0,1,0.625,0.5172413793103449,0.45454545454545453,0.0,0.5384615384615384,0.6153846153846154,1.0,1882.0,788.5,2141.0,1133.0,1194.0,1293.5,1241.5,1381.9285714285713,1462.0,2026-01-28
348,"Bulgaru, Miriam Bianca",June 2025,0,1,0,0,0,1,4,24,46,12,23,16,12,29,34,5,5,50,74,-24,4,12,-8,0,2,-2,0,0,0.5217391304347826,0.5217391304347826,0.0,,0.75,0.8529411764705882,1.0,2455.0,617.0,2141.0,2193.0,2263.5,1218.0,2556.5,1920.5714285714287,2479.5,2026-01-28
349,"Bulgaru, Miriam Bianca",May 2025,2,3,2,0,10,21,1,130,217,12,22,29,19,114,184,12,12,227,229,-2,35,34,1,4,3,1,1,0,0.5990783410138248,0.5454545454545454,0.47619047619047616,1.0,0.6551724137931034,0.6195652173913043,1.0,1882.0,110.0,873.5,1092.0,1569.0,915.5,1072.0,1073.4285714285713,802.0,2026-01-28
350,"Burillo Escorihuela, Irene",August 2025,0,1,0,0,2,2,3,11,34,4,12,10,3,17,21,5,5,28,55,-27,3,12,-9,0,2,-2,0,0,0.3235294117647059,0.3333333333333333,1.0,,0.3,0.8095238095238095,1.0,2455.0,434.0,2141.0,2296.0,2613.0,2506.0,32.0,1782.4285714285713,2280.0,2026-01-28
351,"Burillo Escorihuela, Irene",February 2025,0,1,0,0,1,5,2,14,36,3,9,14,8,21,32,4,4,35,62,-27,2,12,-10,0,2,-2,0,0,0.3888888888888889,0.3333333333333333,0.2,,0.5714285714285714,0.65625,1.0,2455.0,256.5,2141.0,2296.0,2586.0,2506.0,2438.5,2097.0,2607.0,2026-01-28
352,"Burillo Escorihuela, Irene",January 2025,0,1,0,0,3,9,2,38,75,12,24,17,10,44,63,17,17,90,110,-20,11,18,-7,1,2,-1,1,0,0.5066666666666667,0.5,0.3333333333333333,1.0,0.5882352941176471,0.6984126984126984,1.0,2455.0,256.5,2141.0,2018.0,2335.0,1509.0,2116.0,1832.9285714285713,2359.0,2026-01-28
353,"Burillo Escorihuela, Irene",July 2025,3,4,2,0,30,55,3,161,293,42,90,52,28,130,249,65,65,391,361,30,62,50,12,4,4,0,0,1,0.5494880546075085,0.4666666666666667,0.5454545454545454,0.0,0.5384615384615384,0.5220883534136547,1.0,1882.0,434.0,545.0,373.5,2059.0,1892.5,566.0,1107.4285714285713,889.0,2026-01-28
354,"Burrage, Jodie",August 2025,1,3,18,0,9,23,15,89,125,44,85,17,8,100,165,24,24,233,226,7,35,35,0,3,4,-1,1,1,0.712,0.5176470588235295,0.391304347826087,0.5,0.47058823529411764,0.6060606060606061,1.0,409.5,1858.5,1358.5,800.5,187.0,1284.5,1799.5,1099.7142857142858,870.0,2026-01-28
